the_geom,uid_merged,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,the_geom_webmercator,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,agencyjuris,datasource,dataname,dataurl,datadate,pgtable,facdomain
0101000020E61000007026A60BB18B52C001F73C7FDA424440,158517,117960,,,Bunker Ponds Park,,,Elm Avenue,Staten Island,Staten Island,5,10312,40.522293,-74.182681,933461,129615,,5065370008;5065380001,503,51,17600,SI01,0101000020110F0000410B93916E805FC1DE3910534DDA5241,Parks and Plazas,Preserves and Conservation Areas,Natural Area/Wetland/Wildlife Refuge,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000034F3E49A027B52C021753BFBCA674440,,137223,,,Willis Playground,388,East  141 Street,388 East  141 Street,Bronx,Bronx,2,10454,40.810882,-73.922034,1005832.573,234712.719,2000644,2023030021,201,8,3900,BX39,0101000020110F0000DAE8BACB18645FC1F3186FACA9035341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000CEA8F92AF97E52C0FA9B508880634440,136166,136173,,NYCDPR: M233,Matthew P. Sapolin Playground,22484,West 70 Street,22484 West 70 Street,New York,Manhattan,1,10023,40.77736,-73.983958,988692.9057,222490.3351,1030351,1011580040,107,6,15500,MN14,0101000020110F0000EAF60222D46A5FC111F09164D9FE5241,Parks and Plazas,Recreation and Waterfront Sites,Jointly Operated Playground,,,,,NYCDPR: 0.947,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDOE;NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000002D978DCEF97652C0EF38454772734440,,104632,,,Bronx River Parkwaypark,,,Bullard Avenue,Bronx,Bronx,2,10470,40.901925,-73.858997,1023229,267905,,2050640040,212,11,41400,BX62,0101000020110F0000864DF07B3E5D5FC1D2F99797BF105341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000956588635D8052C01E19ABCDFF554440,130668,152486,,NYCDPR: B126,Red Hook Recreation Area,825,Henry Street,825 Henry Street,Brooklyn,Brooklyn,3,11231,40.671869,-74.0057,982668.9001,184056.3971,,3006140300,306,38,5300,BK33,0101000020110F00008547BF35316D5FC114D5B48EB7EF5241,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 46.165,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000A3B08BA2078052C05532005471614440,,15768,,NYCDCP: M040009,River Place,650,WEST 42 STREET,650 West 42 Street,New York,Manhattan,1,10036,40.761271,-74.000466,984120.9059,216628.2787,,1010890001,104,3,11700,MN13,0101000020110F000025B2638C9F6C5FC18370222D8AFC5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E6100000CB4752D2C37A52C027C286A757724440,,182279,,,Riverdale Park Addition,,,Palisade Avenue,Bronx,Bronx,2,10471,40.8933,-73.918202,1006865.224,264741.794,,2059290970,208,11,30900,BX22,0101000020110F0000C5FED826AE635FC15359DF09820F5341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000000801F9122A7F52C0DA03ADC090614440,,105025,,NYCDCP: M040004,One Worldwide Plaza,825,EIGHTH AVENUE,825 Eighth Avenue,New York,Manhattan,1,10019,40.76223,-73.986943,987867.0763,216977.9431,,1010400029,104,3,12700,MN15,0101000020110F0000AAB27C34276B5FC1676F8D69ADFC5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E6100000EDF0D7648D7B52C040852348A56A4440,,122309,,,Summit Avenue Park,995,Summit Avenue,995 Summit Avenue,Bronx,Bronx,2,10452,40.833169,-73.930505,1003481,242831,,2025230160,204,8,18900,BX26,0101000020110F0000ED93EC8A04655FC16D33D64BDD065341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000005262D7F6767C52C06BF3FFAA23654440,,164689,,,Legett Memorial DCC Playlot,203,East  104 Street,203 East  104 Street,New York,Manhattan,1,10029,40.790151,-73.944761,999546,227155,,1016540005,111,8,17000,MN33,0101000020110F000031E20B4991665FC1824E6C85AF005341,Parks and Plazas,Recreation and Waterfront Sites,Accessory Play Area,,,,,,,City Owned,Public,NYC Administration for Childrens Services,NYCACS,NYCACS: City,NYC Administration for Childrens Services,NYCACS,NYCACS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000618E1EBFB78E52C05706D50627444440,45751;45756;45760;45948,160751,,,Fairview Park/Charleston Site,,,Claude Street,Staten Island,Staten Island,5,10309,40.532441,-74.229965,920325,133343,,5073700001;5073700022;5074520001;5074540005;5074590025,503,51,22600,SI11,0101000020110F0000691DF27992855FC1330936E1C0DB5241,Parks and Plazas,Preserves and Conservation Areas,Natural Area/Wetland/Wildlife Refuge,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000103D29931A7E52C0A779C7293A604440,,21663,,NYCDCP: M060064,Delegate,301,EAST 45 STREET,301 East 45 Street,New York,Manhattan,1,10017,40.751775,-73.970372,992458.8961,213169.9646,,1013387501,106,4,9000,MN19,0101000020110F0000F1E044095A695FC15B1E264C2DFB5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E61000004CC5C6BC8E7D52C0401878EE3D4A4440,,83789,,,PS 253 & Playground,601,Ocean View Avenue,601 Ocean View Avenue,Brooklyn,Brooklyn,3,11235,40.580015,-73.961837,994851.0099,150593.7334,3244470,3086660610,313,48,36400,BK19,0101000020110F000099431C826C685FC1F6C6EE7C8FE25241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000000DE198654F7C52C0064A0A2C805B4440,9868,9869,,NYCDPR: B062,Memorial Gore,,,Bushwick Avenue,Brooklyn,Brooklyn,3,11211,40.714849,-73.942346,1000232.904,199720.4186,,3028970001,301,34,47700,BK90,0101000020110F00002E8481134E665FC1F53D3720E1F55241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Triangle/Plaza,,,,,NYCDPR: 0.049,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E610000073D87DC7F08452C0AC71361D01524440,,9823,,,Courthouse/Memorial Grn/Garage,22,Central Avenue,22 Central Avenue,Staten Island,Staten Island,5,10301,40.640659,-74.077196,962826,172695,,5000060021,501,49,300,SI22,0101000020110F000080403DEFF6745FC1ABB704A43EEB5241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Public Place/Plaza,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000068588CBAD67F52C02F4D11E0F45A4440,,118146,,NYCDPR: M194,Alfred E. Smith Playground,78,Catherine Street,78 Catherine Street,New York,Manhattan,1,10038,40.710598,-73.997481,984948.27,198166.4877,,1001110150,103,1,2500,MN27,0101000020110F000063F6E9794C6C5FC1E6BD7B0C45F55241,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 1.753,NYCDPR: Acres,,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000A5D8D138D47B52C06762BA10AB694440,117570,117556,,,Harlem Lane Park/Playground,7,Ave,7 Ave,New York,Manhattan,1,10039,40.825533,-73.934828,1002287,240048,,1020160073;1020160075,110,9,23600,MN03,0101000020110F0000B208E9D97C655FC12016F071C4055341,Parks and Plazas,Recreation and Waterfront Sites,Playground/Sports Area,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000813FFCFCF77A52C08AAC3594DA6D4440,,123846,,NYCDPR: M300,Sherman Creek,3725,10 Avenue,3725 10 Avenue,New York,Manhattan,1,10040,40.858233,-73.921386,1005996.35,251964.7907,,1021500001,112,10,29900,MN01,0101000020110F0000D89316C306645FC16E2DE45F770A5341,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 15.490,NYCDPR: Acres,,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E610000046EA3D95D37952C0DDD1FF722D6C4440,,9789,,NYCDPR: X148F5,Park,,,,Bronx,Bronx,2,10457,40.845137,-73.903539,1010938.42,247198.3254,,,205,15,23100,BX41,0101000020110F0000CE43131516625FC1A1ABFD8A95085341,Parks and Plazas,"Streetscapes, Plazas, and Malls",Strip,,,,,NYCDPR: 0.017,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000004F22C2BF088C52C04CA59F7076474440,131853;131854;131860;140949;152577;1897;22922;59311;59312;59326,131852,,,R-120 Arden Heights Woods Park,,,Iris Avenue,Staten Island,Staten Island,5,10312,40.558302,-74.188034,932001,142737,,5057300043;5057530028;5057530030;5057530032;5057530034;5057530036;5057530038;5057530041;5057530043;5057530045;5057540001,503,51,17007,SI48,0101000020110F000019CBBD8A03815FC1F9E1EBFF73DF5241,Parks and Plazas,Preserves and Conservation Areas,Natural Area/Wetland/Wildlife Refuge,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000051C07630628052C041F4A44C6A5C4440,,9961,,NYCDPR: M145,Albert Capsouto Park,68,Varick Street,68 Varick Street,New York,Manhattan,1,10013,40.721994,-74.005993,982588.855,202318.4528,,1002200008,101,1,3300,MN24,0101000020110F0000ADD4355D396D5FC19FA7CC7AE7F65241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Triangle/Plaza,,,,,NYCDPR: 0.361,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000005BCEA5B8AA7F52C065E08096AE524440,30634,9537,,NYCDPR: B172,Heffernan Triangle,,,New Utrecht Avenue,Brooklyn,Brooklyn,3,11219,40.645953,-73.994795,985694.498,174614.6504,,3055820075,312,38,11000,BK34,0101000020110F000081EEA5B9016C5FC16E8B43CF00EC5241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Triangle/Plaza,,,,,NYCDPR: 0.027,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000396403E9627F52C076A4FACE2F5E4440,136032,165738,,NYCDPR: M089,Union Square Park,69,East 17 Street,69 East 17 Street,New York,Manhattan,1,10003,40.735834,-73.990412,986907.2507,207361.0246,,1008450002,105,2,5200,MN13,0101000020110F00009CF631BF876B5FC1141881BEE3F85241,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 6.508,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000789961A3AC7B52C00803CFBD876D4440,50507,121444,,NYCDPR: M031,Amelia Gorman Park,,,Broadway,New York,Manhattan,1,10040,40.855705,-73.932412,1002947.027,251041.0913,,1021700048,112,10,27900,MN35,0101000020110F0000E6CE3E9D39655FC18E74355B1A0A5341,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 1.772,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000725303CDE77952C05D50DF32A7734440,,163347,,,PS 81 & Playground,5550,Riverdale Avenue,5550 Riverdale Avenue,Bronx,Bronx,2,10471,40.90354,-73.904773,1010573.904,268476.5308,2084806,2058501550,208,11,33700,BX22,0101000020110F000021B3A46C38625FC19409BA0EFB105341,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000043C69E1B27552C050A8A78FC06B4440,,107308,,,Pelham Bay Little League.Park,2696,Westchester Avenue,2696 Westchester Avenue,Bronx,Bronx,2,10461,40.841814,-73.839043,1028785.371,246013.6615,2074320,2053800045,211,13,28400,BX37,0101000020110F00006A0DB72A135B5FC1B5F21E4C1B085341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000F1F09E03CB8E52C0085BECF659434440,158534;194325;9935;9936;9939,155975,,,Neck Creek Marsh Park,,,Richmond Parkway,Staten Island,Staten Island,5,10309,40.526183,-74.231141,919992,131064,,5074690116;5075110005;5075110010;5075340293;5075500130;5075500140,503,51,22600,SI11,0101000020110F00002BC14B34B3855FC1BD5FB1BEDBDA5241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Mall/Triangle/Highway Strip/Park Strip,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000D107CBD8D07752C0C138B874CC5D4440,59061,113223,,NYCDPR: Q360N,Hoffman Park,,,Woodhaven Boulevard,Elmhurst,Queens,4,11373,40.732802,-73.872122,1019690.615,206281.9063,,4028600023,404,25,47500,QN29,0101000020110F00005F9A4FC0AB5E5FC1DB89126374F85241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,NYCDPR: 2.857,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000E6E95C514A7A52C0A7CCCD37A2574440,74874,169269,,,Cooper St Block Buster Gdn,,,Cooper Street,Brooklyn,Brooklyn,3,11207,40.684638,-73.910786,1008993,188721,,3034320039;3034320041,304,37,40300,BK78,0101000020110F00006A15F2C3DF625FC138F535228CF15241,Parks and Plazas,Gardens,Community Garden,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
